Datetime,target,q0.025,q0.25,q0.5,q0.75,q0.975
2024-05-17,1810.0,1632.625,2794.25,3470.0,4313.75,6210.5
2024-05-18,3817.0,2805.0,3907.0,4382.0,4913.5,6134.75
2024-05-19,1701.0,1115.0,1891.5,2271.5,2700.75,4053.7637500000037
2024-05-20,2209.0,1331.25,2051.75,2494.5,3019.75,4835.25
2024-05-21,2667.0,2354.75,3936.5,4895.0,5843.25,8164.25
2024-05-22,4842.0,3463.875,4767.75,5416.0,5996.75,7365.25
2024-05-23,4383.0,2963.375,4480.5,5184.5,5851.0,7598.73500000003
2024-05-24,4171.0,2612.0,4381.0,5167.0,5966.25,8344.5
2024-05-25,3911.0,2612.875,3839.0,4418.0,4975.75,6313.25
2024-05-26,1986.0,1042.625,1799.25,2204.0,2698.0,5539.73500000003
2024-05-27,5064.0,3470.625,5052.0,5838.0,6565.75,8895.73500000003
2024-05-28,5456.0,3908.875,5555.0,6239.0,6895.5,8905.5
2024-05-29,4376.0,2546.5,4106.5,4872.0,5526.75,7270.375
2024-05-30,1973.0,1179.0,1883.75,2317.5,2811.0,4850.125
2024-05-31,4102.0,2090.75,3342.25,4031.0,4705.75,6173.0
2024-06-01,2203.0,1695.625,3001.75,3690.5,4344.5,5885.375
2024-06-02,1607.0,935.0,1621.25,1990.0,2413.25,3620.25
2024-06-03,6052.0,3277.875,4649.0,5307.5,5896.75,7393.75
2024-06-04,6387.0,3733.875,5081.0,5720.5,6368.5,7950.25
2024-06-05,6051.0,3051.25,4539.25,5275.0,6019.75,7858.625
2024-06-06,6623.0,2912.75,4631.5,5548.0,6444.5,9551.98500000003
2024-06-07,7035.11000000003,3227.375,4467.5,5153.5,5916.75,7625.625
2024-06-08,5018.0,2375.625,3719.25,4298.5,5002.0,6786.375
2024-06-09,2809.0,1166.625,1826.25,2178.0,2611.75,3756.25
2024-06-10,6008.0,3685.875,5152.5,5792.5,6390.25,7732.625
2024-06-11,6145.0,3732.625,5538.5,6131.0,6752.25,8102.875
2024-06-12,6386.0,3980.375,5412.0,5988.0,6564.5,7876.375
