Datetime,temperature_2m,relative_humidity_2m,precipitation,weather_code,cloud_cover,wind_speed_10m,shortwave_radiation
2024-01-25 00:00:00+00:00,8.632501,86.0,0.0,3.0,100.0,3.6235344,0.0
2024-01-25 01:00:00+00:00,8.5825,86.0,0.0,3.0,100.0,3.535534,0.0
2024-01-25 02:00:00+00:00,8.5825,88.0,0.0,3.0,100.0,3.5846896,0.0
2024-01-25 03:00:00+00:00,8.6825,87.0,0.0,3.0,100.0,3.8078864,0.0
2024-01-25 04:00:00+00:00,8.4325,89.0,0.0,3.0,100.0,2.7892652,0.0
2024-01-25 05:00:00+00:00,8.2325,89.0,0.0,3.0,100.0,2.9546573,0.0
2024-01-25 06:00:00+00:00,8.132501,91.0,0.0,3.0,100.0,2.5079873,0.0
2024-01-25 07:00:00+00:00,7.8824997,93.0,0.0,3.0,100.0,1.9697715,0.0
2024-01-25 08:00:00+00:00,7.7825,93.0,0.0,3.0,100.0,2.2825425,8.25
2024-01-25 09:00:00+00:00,7.7825,91.0,0.0,3.0,95.0,1.8601075,37.25
2024-01-25 10:00:00+00:00,8.2325,90.0,0.0,3.0,95.0,1.6401219,76.5
2024-01-25 11:00:00+00:00,8.7825,88.0,0.0,3.0,96.0,1.8439089,111.25
2024-01-25 12:00:00+00:00,9.132501,83.0,0.0,3.0,100.0,1.9798989,123.25
2024-01-25 13:00:00+00:00,9.3325,83.0,0.0,3.0,93.0,1.9209373,98.25
2024-01-25 14:00:00+00:00,9.4825,84.0,0.0,3.0,98.0,1.9849433,89.25
2024-01-25 15:00:00+00:00,8.882501,91.0,0.1,61.0,100.0,1.7029386,45.75
2024-01-25 16:00:00+00:00,8.7325,92.0,0.3,61.0,100.0,1.029563,4.0
2024-01-25 17:00:00+00:00,8.5825,93.0,0.5,61.0,100.0,1.6970563,0.0
2024-01-25 18:00:00+00:00,8.7325,89.0,0.0,61.0,100.0,1.7029386,0.0
2024-01-25 19:00:00+00:00,8.7325,91.0,0.0,80.0,100.0,1.5811387,0.0
2024-01-25 20:00:00+00:00,8.9825,91.0,0.0,3.0,100.0,2.3345237,0.0
2024-01-25 21:00:00+00:00,9.0825,93.0,0.0,80.0,100.0,2.3430748,0.0
2024-01-25 22:00:00+00:00,9.3325,95.0,0.0,61.0,100.0,2.758623,0.0
2024-01-25 23:00:00+00:00,9.382501,93.0,0.0,61.0,100.0,2.842534,0.0
2024-01-26 00:00:00+00:00,9.1805,96.0,0.1,61.0,99.0,2.1213202,0.0
2024-01-26 01:00:00+00:00,9.1305,96.0,0.0,3.0,99.0,2.1260293,0.0
2024-01-26 02:00:00+00:00,9.1805,94.0,0.0,3.0,100.0,2.1260293,0.0
2024-01-26 03:00:00+00:00,9.2305,93.0,0.1,61.0,100.0,2.1260293,0.0
2024-01-26 04:00:00+00:00,9.1305,94.0,0.3,61.0,100.0,2.0808651,0.0
2024-01-26 05:00:00+00:00,9.0305,94.0,0.1,61.0,100.0,2.1095023,0.0
2024-01-26 06:00:00+00:00,9.080501,91.0,0.0,3.0,97.0,2.5612497,0.0
2024-01-26 07:00:00+00:00,8.9805,89.0,0.0,3.0,89.0,2.8999999,0.0
2024-01-26 08:00:00+00:00,8.7305,90.0,0.0,3.0,94.0,3.0232434,19.0
2024-01-26 09:00:00+00:00,9.2805,88.0,0.0,3.0,94.0,2.9410884,81.0
2024-01-26 10:00:00+00:00,9.830501,86.0,0.0,3.0,100.0,3.2449963,111.0
2024-01-26 11:00:00+00:00,10.1305,85.0,0.1,61.0,100.0,3.753665,79.0
2024-01-26 12:00:00+00:00,10.2305,87.0,0.6,61.0,100.0,4.1773195,42.0
2024-01-26 13:00:00+00:00,10.2305,88.0,0.7,61.0,100.0,4.2201896,41.0
2024-01-26 14:00:00+00:00,10.080501,91.0,1.1,61.0,100.0,3.9824615,21.0
2024-01-26 15:00:00+00:00,10.1805,91.0,0.5,61.0,100.0,3.8832977,14.0
2024-01-26 16:00:00+00:00,10.1805,90.0,0.1,3.0,100.0,3.5846896,9.0
2024-01-26 17:00:00+00:00,9.7805,91.0,0.4,80.0,89.0,2.7892652,0.0
2024-01-26 18:00:00+00:00,9.3805,87.0,0.0,2.0,71.0,2.1213202,0.0
2024-01-26 19:00:00+00:00,8.6805,87.0,0.0,2.0,60.0,1.603122,0.0
2024-01-26 20:00:00+00:00,7.9305,85.0,0.0,1.0,38.0,1.5132746,0.0
2024-01-26 21:00:00+00:00,7.0805,80.0,0.0,1.0,9.0,1.118034,0.0
2024-01-26 22:00:00+00:00,6.4305,78.0,0.0,0.0,3.0,0.8544004,0.0
2024-01-26 23:00:00+00:00,5.6805,80.0,0.0,3.0,100.0,0.8062258,0.0
2024-01-27 00:00:00+00:00,4.5305004,85.0,0.0,1.0,36.0,0.6324555,0.0
2024-01-27 01:00:00+00:00,4.0305004,85.0,0.0,0.0,7.0,0.1,0.0
2024-01-27 02:00:00+00:00,3.4805,86.0,0.0,0.0,5.0,0.36055514,0.0
2024-01-27 03:00:00+00:00,2.9305,88.0,0.0,0.0,11.0,0.6324555,0.0
2024-01-27 04:00:00+00:00,2.5805,87.0,0.0,0.0,7.0,0.8062258,0.0
2024-01-27 05:00:00+00:00,2.2805,86.0,0.0,0.0,0.0,0.7211103,0.0
2024-01-27 06:00:00+00:00,1.8805,90.0,0.0,0.0,9.0,0.9055385,0.0
2024-01-27 07:00:00+00:00,1.6805,89.0,0.0,1.0,3.0,0.5830952,0.0
2024-01-27 08:00:00+00:00,1.5805,90.0,0.0,0.0,1.0,0.7,27.0
2024-01-27 09:00:00+00:00,2.4305,88.0,0.0,0.0,0.0,0.8062258,129.0
2024-01-27 10:00:00+00:00,4.2305,82.0,0.0,0.0,0.0,0.7615773,233.0
2024-01-27 11:00:00+00:00,5.8305,78.0,0.0,0.0,2.0,1.0816654,307.0
2024-01-27 12:00:00+00:00,6.9305,74.0,0.0,1.0,9.0,1.1313709,341.0
2024-01-27 13:00:00+00:00,7.4305,71.0,0.0,3.0,92.0,1.3453624,314.0
2024-01-27 14:00:00+00:00,7.4805,68.0,0.0,2.0,79.0,1.3601471,236.0
2024-01-27 15:00:00+00:00,6.9805,73.0,0.0,1.0,25.0,1.2806249,149.0
2024-01-27 16:00:00+00:00,5.6805,83.0,0.0,2.0,73.0,0.92195445,49.0
2024-01-27 17:00:00+00:00,4.3805003,87.0,0.0,3.0,94.0,1.0198039,0.0
2024-01-27 18:00:00+00:00,3.9805,83.0,0.0,1.0,25.0,0.92195445,0.0
2024-01-27 19:00:00+00:00,3.3305,84.0,0.0,1.0,22.0,0.84852815,0.0
2024-01-27 20:00:00+00:00,2.7805,86.0,0.0,1.0,10.0,0.5830952,0.0
2024-01-27 21:00:00+00:00,2.3805,87.0,0.0,1.0,12.0,0.781025,0.0
2024-01-27 22:00:00+00:00,1.8805,91.0,0.0,1.0,11.0,0.781025,0.0
2024-01-27 23:00:00+00:00,1.4805,92.0,0.0,2.0,79.0,0.8062258,0.0
2024-01-28 00:00:00+00:00,1.2804999,100.0,0.0,45.0,100.0,0.14142136,0.0
2024-01-28 01:00:00+00:00,0.8305,100.0,0.0,45.0,100.0,0.22360681,0.0
2024-01-28 02:00:00+00:00,0.3305,100.0,0.0,45.0,100.0,0.31622776,0.0
2024-01-28 03:00:00+00:00,-0.0195,100.0,0.0,45.0,100.0,0.31622776,0.0
2024-01-28 04:00:00+00:00,-0.2695,100.0,0.0,45.0,100.0,0.44721362,0.0
2024-01-28 05:00:00+00:00,-0.36949998,100.0,0.0,45.0,100.0,0.5830952,0.0
2024-01-28 06:00:00+00:00,-0.2195,86.0,0.0,2.0,66.0,0.41231057,0.0
2024-01-28 07:00:00+00:00,-0.119500004,87.0,0.0,1.0,48.0,0.50990194,0.0
2024-01-28 08:00:00+00:00,0.0805,87.0,0.0,1.0,29.0,0.53851646,33.0
2024-01-28 09:00:00+00:00,0.5305,87.0,0.0,1.0,11.0,0.53851646,111.0
2024-01-28 10:00:00+00:00,1.3805,84.0,0.0,3.0,41.0,0.44721362,184.0
2024-01-28 11:00:00+00:00,2.4305,80.0,0.0,3.0,70.0,0.28284273,245.0
2024-01-28 12:00:00+00:00,3.3305,89.0,0.0,2.0,61.0,0.4,263.0
2024-01-28 13:00:00+00:00,4.2305,86.0,0.0,3.0,74.0,0.22360681,267.0
2024-01-28 14:00:00+00:00,4.9805,83.0,0.0,3.0,87.0,0.31622776,230.0
2024-01-28 15:00:00+00:00,5.2805004,82.0,0.0,3.0,100.0,0.36055514,158.0
2024-01-28 16:00:00+00:00,4.7305,84.0,0.0,3.0,94.0,0.22360681,62.0
2024-01-28 17:00:00+00:00,3.6805,87.0,0.0,3.0,89.0,0.50990194,3.0
2024-01-28 18:00:00+00:00,2.8305,86.0,0.0,0.0,2.0,0.14142136,0.0
2024-01-28 19:00:00+00:00,2.4805,88.0,0.0,0.0,1.0,0.1,0.0
2024-01-28 20:00:00+00:00,2.2305,90.0,0.0,0.0,1.0,0.36055514,0.0
2024-01-28 21:00:00+00:00,1.8805,92.0,0.0,0.0,0.0,0.56568545,0.0
2024-01-28 22:00:00+00:00,1.3305,95.0,0.0,45.0,32.0,0.6324555,0.0
2024-01-28 23:00:00+00:00,0.7305,98.0,0.0,45.0,64.0,0.7,0.0
2024-01-29 00:00:00+00:00,1.224,100.0,0.0,45.0,100.0,0.92195445,0.0
2024-01-29 01:00:00+00:00,1.224,100.0,0.0,45.0,100.0,0.84852815,0.0
2024-01-29 02:00:00+00:00,1.324,100.0,0.0,45.0,100.0,0.7211103,0.0
2024-01-29 03:00:00+00:00,1.424,100.0,0.0,45.0,100.0,0.5830952,0.0
2024-01-29 04:00:00+00:00,1.474,100.0,0.0,45.0,100.0,0.56568545,0.0
2024-01-29 05:00:00+00:00,1.574,100.0,0.0,45.0,100.0,0.72801095,0.0
2024-01-29 06:00:00+00:00,1.824,100.0,0.0,45.0,100.0,0.8062258,0.0
2024-01-29 07:00:00+00:00,2.074,99.0,0.0,2.0,92.0,0.72801095,0.0
2024-01-29 08:00:00+00:00,2.524,97.0,0.0,2.0,83.0,0.781025,28.0
2024-01-29 09:00:00+00:00,3.424,94.0,0.0,2.0,75.0,0.86023253,95.0
2024-01-29 10:00:00+00:00,5.374,88.0,0.0,1.0,61.0,1.029563,171.0
2024-01-29 11:00:00+00:00,7.824,81.0,0.0,1.0,48.0,1.3416408,251.0
2024-01-29 12:00:00+00:00,8.824,74.0,0.0,1.0,41.0,1.0,299.0
2024-01-29 13:00:00+00:00,9.624,75.0,0.0,3.0,61.0,0.9433981,290.0
2024-01-29 14:00:00+00:00,9.824,78.0,0.0,3.0,80.0,0.7615773,235.0
2024-01-29 15:00:00+00:00,9.674,81.0,0.0,3.0,100.0,0.6324555,153.0
2024-01-29 16:00:00+00:00,9.174,82.0,0.0,2.0,90.0,0.6,59.0
2024-01-29 17:00:00+00:00,8.324,82.0,0.0,2.0,79.0,0.50990194,4.0
2024-01-29 18:00:00+00:00,7.424,84.0,0.0,2.0,69.0,0.53851646,0.0
2024-01-29 19:00:00+00:00,6.624,88.0,0.0,1.0,49.0,0.44721362,0.0
2024-01-29 20:00:00+00:00,5.774,93.0,0.0,1.0,30.0,0.31622776,0.0
2024-01-29 21:00:00+00:00,5.024,97.0,0.0,1.0,10.0,0.2,0.0
2024-01-29 22:00:00+00:00,4.324,99.0,0.0,45.0,40.0,0.22360681,0.0
2024-01-29 23:00:00+00:00,3.624,100.0,0.0,45.0,70.0,0.31622776,0.0
2024-01-30 00:00:00+00:00,5.474,92.0,0.0,3.0,100.0,0.7211103,0.0
2024-01-30 01:00:00+00:00,5.374,91.0,0.0,3.0,100.0,0.6708204,0.0
2024-01-30 02:00:00+00:00,5.374,90.0,0.0,3.0,100.0,0.72801095,0.0
2024-01-30 03:00:00+00:00,5.274,90.0,0.0,3.0,100.0,0.72801095,0.0
2024-01-30 04:00:00+00:00,5.024,90.0,0.0,2.0,85.0,0.72801095,0.0
2024-01-30 05:00:00+00:00,4.724,91.0,0.0,2.0,70.0,0.6324555,0.0
2024-01-30 06:00:00+00:00,4.524,92.0,0.0,2.0,55.0,0.6324555,0.0
2024-01-30 07:00:00+00:00,4.424,94.0,0.0,3.0,69.0,0.6324555,0.0
2024-01-30 08:00:00+00:00,4.474,96.0,0.0,3.0,84.0,0.5830952,29.0
2024-01-30 09:00:00+00:00,4.974,96.0,0.0,3.0,98.0,0.64031243,97.0
2024-01-30 10:00:00+00:00,6.324,93.0,0.0,3.0,99.0,0.64031243,160.0
2024-01-30 11:00:00+00:00,8.074,88.0,0.0,3.0,99.0,0.7615773,215.0
2024-01-30 12:00:00+00:00,4.224,99.0,0.0,45.0,100.0,1.3601471,141.0
2024-01-30 13:00:00+00:00,4.924,97.0,0.0,3.0,100.0,1.4422206,147.0
2024-01-30 14:00:00+00:00,5.624,94.0,0.0,3.0,100.0,1.4764823,134.0
2024-01-30 15:00:00+00:00,6.024,92.0,0.0,3.0,100.0,1.431782,97.0
2024-01-30 16:00:00+00:00,5.874,92.0,0.0,3.0,100.0,1.3928387,42.0
2024-01-30 17:00:00+00:00,5.474,94.0,0.0,3.0,100.0,1.3000001,3.0
2024-01-30 18:00:00+00:00,5.174,94.0,0.0,3.0,100.0,1.2083046,0.0
2024-01-30 19:00:00+00:00,5.174,93.0,0.0,3.0,100.0,1.2529964,0.0
2024-01-30 20:00:00+00:00,5.324,90.0,0.0,3.0,100.0,1.2206556,0.0
2024-01-30 21:00:00+00:00,5.624,89.0,0.0,3.0,100.0,1.421267,0.0
2024-01-30 22:00:00+00:00,6.124,89.0,0.0,3.0,100.0,1.8439089,0.0
2024-01-30 23:00:00+00:00,6.724,90.0,0.0,3.0,100.0,2.3345237,0.0
2024-01-31 00:00:00+00:00,7.8824997,83.0,0.0,3.0,100.0,1.9849433,0.0
2024-01-31 01:00:00+00:00,7.7825,83.0,0.0,3.0,100.0,2.147091,0.0
2024-01-31 02:00:00+00:00,7.6324997,86.0,0.0,3.0,100.0,1.7029386,0.0
2024-01-31 03:00:00+00:00,7.5325,88.0,0.0,3.0,100.0,1.7492856,0.0
2024-01-31 04:00:00+00:00,7.4824996,89.0,0.0,3.0,100.0,1.6401219,0.0
2024-01-31 05:00:00+00:00,7.2825,92.0,0.2,61.0,100.0,1.4764823,0.0
2024-01-31 06:00:00+00:00,7.1324997,92.0,0.6,61.0,100.0,1.0816654,0.0
2024-01-31 07:00:00+00:00,6.9824996,92.0,0.0,3.0,100.0,0.8062258,0.0
2024-01-31 08:00:00+00:00,6.9824996,91.0,0.0,3.0,89.0,1.3453624,14.5
2024-01-31 09:00:00+00:00,7.5825,89.0,0.0,3.0,100.0,0.94868326,56.5
2024-01-31 10:00:00+00:00,8.132501,88.0,0.0,3.0,98.0,1.3416408,64.25
2024-01-31 11:00:00+00:00,8.7825,86.0,0.0,3.0,79.0,1.4422206,121.5
2024-01-31 12:00:00+00:00,9.632501,78.0,0.0,3.0,85.0,1.1401755,187.5
2024-01-31 13:00:00+00:00,9.8325,77.0,0.0,3.0,100.0,1.2041595,157.25
2024-01-31 14:00:00+00:00,10.132501,77.0,0.0,2.0,74.0,1.7720045,118.0
2024-01-31 15:00:00+00:00,10.2825,68.0,0.0,2.0,47.0,1.7,126.0
2024-01-31 16:00:00+00:00,9.4825,75.0,0.0,2.0,81.0,1.7088008,55.5
2024-01-31 17:00:00+00:00,8.4325,82.0,0.0,2.0,73.0,1.4866068,1.25
2024-01-31 18:00:00+00:00,8.4325,84.0,0.0,3.0,87.0,1.7804494,0.0
2024-01-31 19:00:00+00:00,7.9824996,85.0,0.0,3.0,100.0,1.6278821,0.0
2024-01-31 20:00:00+00:00,8.2325,84.0,0.0,3.0,100.0,2.0124612,0.0
2024-01-31 21:00:00+00:00,9.7325,81.0,0.0,3.0,100.0,3.538361,0.0
2024-01-31 22:00:00+00:00,9.4325,83.0,0.0,3.0,100.0,2.745906,0.0
2024-01-31 23:00:00+00:00,9.132501,85.0,0.0,3.0,100.0,2.886174,0.0
2024-02-01 00:00:00+00:00,7.4325,91.0,0.0,3.0,100.0,2.7730849,0.0
2024-02-01 01:00:00+00:00,7.0825,90.0,0.0,3.0,100.0,3.535534,0.0
2024-02-01 02:00:00+00:00,6.4325,91.0,0.0,3.0,100.0,2.86007,0.0
2024-02-01 03:00:00+00:00,6.6825,91.0,0.0,3.0,100.0,3.11127,0.0
2024-02-01 04:00:00+00:00,7.0325,89.0,0.1,61.0,100.0,2.8017852,0.0
2024-02-01 05:00:00+00:00,6.8824997,91.0,0.90000004,61.0,100.0,2.8319604,0.0
2024-02-01 06:00:00+00:00,7.2324996,90.0,0.8,61.0,100.0,3.4669871,0.0
2024-02-01 07:00:00+00:00,7.2825,91.0,1.7,61.0,100.0,3.2649655,0.0
2024-02-01 08:00:00+00:00,7.4325,92.0,0.5,61.0,100.0,3.4713109,4.25
2024-02-01 09:00:00+00:00,7.6324997,92.0,0.0,61.0,96.0,3.1400635,19.5
2024-02-01 10:00:00+00:00,7.9325,90.0,0.0,3.0,100.0,2.7784889,42.0
2024-02-01 11:00:00+00:00,8.0825,91.0,0.0,3.0,100.0,1.8788295,33.75
2024-02-01 12:00:00+00:00,8.1825,90.0,0.0,80.0,100.0,1.7691805,47.5
2024-02-01 13:00:00+00:00,8.7325,89.0,0.0,3.0,100.0,1.6278821,72.25
2024-02-01 14:00:00+00:00,9.132501,88.0,0.0,3.0,100.0,1.118034,86.25
2024-02-01 15:00:00+00:00,9.0325,89.0,0.1,3.0,96.0,1.5,59.25
2024-02-01 16:00:00+00:00,8.632501,92.0,0.0,2.0,47.0,1.8384775,44.25
2024-02-01 17:00:00+00:00,7.8824997,96.0,0.0,3.0,100.0,1.4035668,2.25
2024-02-01 18:00:00+00:00,7.8325,73.0,0.0,3.0,97.0,1.1401755,0.0
2024-02-01 19:00:00+00:00,6.7324996,68.0,0.0,2.0,79.0,0.92195445,0.0
2024-02-01 20:00:00+00:00,5.7825,68.0,0.0,2.0,74.0,1.2041595,0.0
2024-02-01 21:00:00+00:00,5.5825,68.0,0.0,2.0,75.0,1.104536,0.0
2024-02-01 22:00:00+00:00,5.2324996,66.0,0.0,2.0,62.0,1.0440307,0.0
2024-02-01 23:00:00+00:00,4.9325,65.0,0.0,3.0,94.0,0.82462114,0.0
2024-02-02 00:00:00+00:00,-0.0195,95.0,0.0,3.0,100.0,0.86023253,0.0
2024-02-02 01:00:00+00:00,-0.46949998,98.0,0.0,45.0,100.0,0.7211103,0.0
2024-02-02 02:00:00+00:00,-0.4195,96.0,0.0,45.0,100.0,0.7211103,0.0
2024-02-02 03:00:00+00:00,-0.2695,93.0,0.0,3.0,100.0,0.70710677,0.0
2024-02-02 04:00:00+00:00,0.28050002,88.0,0.0,3.0,94.0,1.0049876,0.0
2024-02-02 05:00:00+00:00,0.6805,86.0,0.0,3.0,87.0,1.2083046,0.0
2024-02-02 06:00:00+00:00,1.5805,80.0,0.0,3.0,88.0,2.0615528,0.0
2024-02-02 07:00:00+00:00,1.9305,85.0,0.0,3.0,90.0,2.3430748,0.0
2024-02-02 08:00:00+00:00,2.4305,87.0,0.1,61.0,94.0,2.4041631,19.0
2024-02-02 09:00:00+00:00,3.2805,89.0,0.2,61.0,94.0,2.408319,67.0
2024-02-02 10:00:00+00:00,4.5805,86.0,0.0,3.0,97.0,3.0,114.0
2024-02-02 11:00:00+00:00,5.6805,87.0,0.0,3.0,97.0,3.275668,117.0
2024-02-02 12:00:00+00:00,7.1305003,81.0,0.0,3.0,100.0,3.7443287,75.0
2024-02-02 13:00:00+00:00,7.4805,83.0,0.0,3.0,96.0,3.6619666,67.0
2024-02-02 14:00:00+00:00,8.1805,78.0,0.0,3.0,98.0,4.167733,93.0
2024-02-02 15:00:00+00:00,8.4305,77.0,0.0,3.0,91.0,3.9962482,77.0
2024-02-02 16:00:00+00:00,8.2805,79.0,0.0,3.0,95.0,3.535534,33.0
2024-02-02 17:00:00+00:00,8.1305,82.0,0.0,3.0,99.0,3.2649658,1.0
2024-02-02 18:00:00+00:00,8.0305,82.0,0.0,3.0,92.0,3.1906114,0.0
2024-02-02 19:00:00+00:00,7.9805,83.0,0.0,3.0,99.0,3.1384711,0.0
2024-02-02 20:00:00+00:00,7.8805003,83.0,0.0,3.0,99.0,3.0,0.0
2024-02-02 21:00:00+00:00,7.7805004,84.0,0.0,3.0,99.0,2.5942245,0.0
2024-02-02 22:00:00+00:00,7.5305004,85.0,0.0,3.0,97.0,2.7730849,0.0
2024-02-02 23:00:00+00:00,7.4305,83.0,0.0,3.0,98.0,2.8653097,0.0
2024-02-03 00:00:00+00:00,5.5805,84.0,0.0,3.0,100.0,2.9410884,0.0
2024-02-03 01:00:00+00:00,5.5805,82.0,0.0,3.0,99.0,3.2202482,0.0
2024-02-03 02:00:00+00:00,5.5805,80.0,0.0,3.0,92.0,3.8948684,0.0
2024-02-03 03:00:00+00:00,5.6305003,78.0,0.0,3.0,84.0,4.172529,0.0
2024-02-03 04:00:00+00:00,5.7805004,77.0,0.0,3.0,90.0,4.110961,0.0
2024-02-03 05:00:00+00:00,5.8305,75.0,0.0,3.0,100.0,3.4409301,0.0
2024-02-03 06:00:00+00:00,6.3305,78.0,0.0,3.0,100.0,3.2802439,0.0
2024-02-03 07:00:00+00:00,6.3805003,78.0,0.0,3.0,100.0,3.0805843,0.0
2024-02-03 08:00:00+00:00,6.5305004,78.0,0.0,3.0,100.0,3.0,11.0
2024-02-03 09:00:00+00:00,6.8805003,77.0,0.0,3.0,100.0,3.0232434,35.0
2024-02-03 10:00:00+00:00,7.3305,77.0,0.0,3.0,100.0,3.1890438,56.0
2024-02-03 11:00:00+00:00,7.8805003,77.0,0.0,3.0,98.0,3.4713109,89.0
2024-02-03 12:00:00+00:00,10.0305,76.0,0.0,2.0,83.0,3.7802117,220.0
2024-02-03 13:00:00+00:00,10.580501,76.0,0.0,3.0,86.0,3.5510561,219.0
2024-02-03 14:00:00+00:00,10.5305,78.0,0.0,3.0,97.0,3.4539833,137.0
2024-02-03 15:00:00+00:00,10.330501,79.0,0.0,3.0,100.0,2.8231187,56.0
2024-02-03 16:00:00+00:00,10.0305,80.0,0.0,3.0,98.0,3.2015622,27.0
2024-02-03 17:00:00+00:00,9.7305,81.0,0.0,3.0,100.0,2.9732137,1.0
2024-02-03 18:00:00+00:00,9.2805,84.0,0.0,3.0,97.0,3.4132097,0.0
2024-02-03 19:00:00+00:00,9.1805,82.0,0.0,3.0,90.0,3.0413814,0.0
2024-02-03 20:00:00+00:00,8.9805,84.0,0.0,3.0,100.0,3.0,0.0
2024-02-03 21:00:00+00:00,8.9805,83.0,0.0,3.0,100.0,3.1144822,0.0
2024-02-03 22:00:00+00:00,8.8805,83.0,0.0,3.0,100.0,3.1400635,0.0
2024-02-03 23:00:00+00:00,8.830501,83.0,0.0,3.0,94.0,3.2649658,0.0
2024-02-04 00:00:00+00:00,8.0305,88.0,0.0,3.0,96.0,3.7121422,0.0
2024-02-04 01:00:00+00:00,7.8805003,88.0,0.0,3.0,97.0,3.7215588,0.0
2024-02-04 02:00:00+00:00,7.6805,87.0,0.0,3.0,99.0,3.720215,0.0
2024-02-04 03:00:00+00:00,7.5805,87.0,0.0,3.0,100.0,3.6878178,0.0
2024-02-04 04:00:00+00:00,7.5805,86.0,0.0,3.0,100.0,3.753665,0.0
2024-02-04 05:00:00+00:00,7.6305003,86.0,0.0,3.0,100.0,3.8948684,0.0
2024-02-04 06:00:00+00:00,7.9805,85.0,0.0,3.0,99.0,3.828838,0.0
2024-02-04 07:00:00+00:00,8.1305,83.0,0.0,3.0,99.0,4.1868844,0.0
2024-02-04 08:00:00+00:00,8.4305,80.0,0.0,3.0,98.0,4.4687805,21.0
2024-02-04 09:00:00+00:00,8.6805,78.0,0.0,3.0,98.0,4.7423625,57.0
2024-02-04 10:00:00+00:00,8.9805,77.0,0.0,3.0,99.0,4.675468,87.0
2024-02-04 11:00:00+00:00,9.2305,77.0,0.0,3.0,99.0,4.4654226,108.0
2024-02-04 12:00:00+00:00,10.0305,76.0,0.0,3.0,99.0,4.4687805,173.0
2024-02-04 13:00:00+00:00,10.3805,75.0,0.0,3.0,99.0,4.4654226,155.0
2024-02-04 14:00:00+00:00,10.6305,73.0,0.0,3.0,100.0,4.5177426,114.0
2024-02-04 15:00:00+00:00,10.6805,73.0,0.0,3.0,100.0,4.5694637,71.0
2024-02-04 16:00:00+00:00,10.4805,75.0,0.0,3.0,100.0,4.3382025,30.0
2024-02-04 17:00:00+00:00,10.1305,77.0,0.0,3.0,100.0,4.0496917,4.0
2024-02-04 18:00:00+00:00,9.580501,75.0,0.0,3.0,95.0,4.4102154,0.0
2024-02-04 19:00:00+00:00,9.0305,78.0,0.0,0.0,67.0,4.2190046,0.0
2024-02-04 20:00:00+00:00,8.4305,81.0,0.0,0.0,39.0,3.8948684,0.0
2024-02-04 21:00:00+00:00,7.9305,84.0,0.0,0.0,11.0,3.758989,0.0
2024-02-04 22:00:00+00:00,7.5305004,86.0,0.0,2.0,26.0,3.8078864,0.0
2024-02-04 23:00:00+00:00,7.2305,86.0,0.0,2.0,40.0,3.9115214,0.0
2024-02-05 00:00:00+00:00,7.024,87.0,0.0,3.0,99.0,4.7423625,0.0
2024-02-05 01:00:00+00:00,6.624,87.0,0.0,2.0,91.0,4.606517,0.0
2024-02-05 02:00:00+00:00,6.174,88.0,0.0,2.0,83.0,4.4777226,0.0
2024-02-05 03:00:00+00:00,5.824,88.0,0.0,2.0,75.0,4.356604,0.0
2024-02-05 04:00:00+00:00,5.474,89.0,0.0,2.0,72.0,4.1340055,0.0
2024-02-05 05:00:00+00:00,5.124,90.0,0.0,2.0,68.0,3.9446166,0.0
2024-02-05 06:00:00+00:00,5.074,90.0,0.0,2.0,65.0,3.847077,0.0
2024-02-05 07:00:00+00:00,5.374,88.0,0.0,0.0,43.0,3.8483763,0.0
2024-02-05 08:00:00+00:00,5.874,85.0,0.0,0.0,22.0,3.992493,49.0
2024-02-05 09:00:00+00:00,6.674,81.0,0.0,0.0,0.0,4.14367,136.0
2024-02-05 10:00:00+00:00,7.974,77.0,0.0,0.0,0.0,4.3324356,225.0
2024-02-05 11:00:00+00:00,9.474,72.0,0.0,0.0,0.0,4.5221677,308.0
2024-02-05 12:00:00+00:00,9.274,73.0,0.0,2.0,59.0,4.997999,283.0
2024-02-05 13:00:00+00:00,9.574,72.0,0.0,2.0,54.0,4.838388,290.0
2024-02-05 14:00:00+00:00,9.574,72.0,0.0,2.0,50.0,4.4922156,256.0
2024-02-05 15:00:00+00:00,9.274,74.0,0.0,2.0,45.0,4.148494,184.0
2024-02-05 16:00:00+00:00,8.424,78.0,0.0,0.0,31.0,3.613862,86.0
2024-02-05 17:00:00+00:00,7.174,84.0,0.0,0.0,17.0,2.886174,13.0
2024-02-05 18:00:00+00:00,6.174,89.0,0.0,0.0,3.0,2.4738634,0.0
2024-02-05 19:00:00+00:00,5.524,91.0,0.0,1.0,8.0,2.376973,0.0
2024-02-05 20:00:00+00:00,5.124,92.0,0.0,1.0,13.0,2.5961509,0.0
2024-02-05 21:00:00+00:00,4.974,92.0,0.0,1.0,18.0,2.8160257,0.0
2024-02-05 22:00:00+00:00,5.224,91.0,0.0,3.0,45.0,3.2572994,0.0
2024-02-05 23:00:00+00:00,5.724,89.0,0.0,3.0,73.0,3.9217343,0.0
2024-02-06 00:00:00+00:00,7.924,80.0,0.0,3.0,100.0,5.2430906,0.0
2024-02-06 01:00:00+00:00,8.024,80.0,0.0,3.0,100.0,5.220153,0.0
2024-02-06 02:00:00+00:00,7.924,81.0,0.0,3.0,100.0,4.920366,0.0
2024-02-06 03:00:00+00:00,7.824,82.0,0.0,3.0,100.0,4.763402,0.0
