Datetime,target,q0.025,q0.25,q0.5,q0.75,q0.975
2024-02-22 01:00:00+01:00,48.25425,44.83053043510449,45.984116717255404,47.057446818864314,48.2784897069075,50.64848332758754
2024-02-22 02:00:00+01:00,47.45925,43.760223853505394,45.52539364433039,46.4305618682156,47.55587453673469,49.71215450305078
2024-02-22 03:00:00+01:00,47.70125,44.2566786463287,46.182854342688955,47.182063909267015,48.33551915934914,50.40822996501228
2024-02-22 04:00:00+01:00,48.746,46.25145028265074,47.679498891303325,48.92659339251632,49.93817273771642,51.77233273833834
2024-02-22 05:00:00+01:00,51.8235,49.20665719488425,50.603438757039285,51.79574677534896,52.767075865690245,55.331980399188225
2024-02-22 06:00:00+01:00,59.09975,55.4924602071523,58.06498412091963,59.1304009595709,60.0777410053522,62.332057423134586
2024-02-22 07:00:00+01:00,64.31575,60.394563204627204,62.987954281583775,64.36940381364168,65.20639917640271,66.88972808212804
2024-02-22 08:00:00+01:00,66.7055,62.3269870230522,65.22354928778026,66.48062086945053,67.20730499307017,68.5835345598969
2024-02-22 09:00:00+01:00,67.96625,62.70437740991021,65.44299485009722,66.83416588986199,67.66009773739532,69.12740869057815
2024-02-22 10:00:00+01:00,68.288,62.85860690421113,65.86528055401928,67.43579365811078,68.1423869161893,69.69073164349132
2024-02-22 11:00:00+01:00,68.2025,62.95633660740866,65.8888411930639,67.5139164066531,68.35204933914517,69.49122623633949
2024-02-22 12:00:00+01:00,67.268,62.799490807421265,65.79551119068306,67.21333681841101,67.96204206526615,68.95254373245132
2024-02-22 13:00:00+01:00,66.58275,62.090709211744,64.64306878952804,66.1336427211281,66.97274545629588,68.07419836022598
2024-02-22 14:00:00+01:00,65.056,60.558229338097036,63.122589948594396,64.76605303334037,65.39659700301056,66.84488029255326
2024-02-22 15:00:00+01:00,64.48125,60.262650009228686,62.52817805733571,64.11872598449825,64.69869458637285,66.11577456237075
2024-02-22 16:00:00+01:00,64.0325,60.26267962362015,62.2948405614505,64.03137645471257,64.65549609352507,66.22714491134315
2024-02-22 17:00:00+01:00,66.20775,62.426462412856715,64.5749569082948,66.20741472060699,67.0770503795445,68.76284642601222
2024-02-22 18:00:00+01:00,68.96125,63.629864621008096,66.10995019579687,67.55673507276924,68.19061998618356,69.87083881649221
2024-02-22 19:00:00+01:00,67.968,63.023039184325796,65.19233801077864,66.4557556674351,67.14810549008027,68.614108809469
2024-02-22 20:00:00+01:00,63.9385,60.04553997265422,62.10647410417001,63.15708205090711,63.72835403690922,65.07561060206397
2024-02-22 21:00:00+01:00,60.5775,56.92309234719495,58.41885156675855,59.2990412856214,59.7799798712726,61.490188374161825
2024-02-22 22:00:00+01:00,57.8125,53.660690666538976,54.951530268863394,55.960258483216656,56.59110321894412,58.89536505811976
2024-02-22 23:00:00+01:00,54.81125,49.38819753402759,50.59703724864061,51.942264962034685,52.30109817854541,54.4741690094468
2024-02-23 00:00:00+01:00,52.10775,45.46800516399872,47.54581003834699,48.97554924978462,49.640198994580686,51.84257485964978
2024-02-23 01:00:00+01:00,50.31175,44.404088637595194,45.81975814550604,47.07004322122122,47.955036697752796,50.29669225208869
2024-02-23 02:00:00+01:00,50.075,44.20060084936533,45.52785817134783,46.73391663176775,47.614454225638234,49.95435510979069
2024-02-23 03:00:00+01:00,50.1065,44.51366877143244,46.18597905347221,47.47188795675825,48.235071293264646,50.41131481059785
2024-02-23 04:00:00+01:00,51.2075,46.34725161615065,48.01127129897995,49.38224431796072,50.16245653545765,51.94158252868771
2024-02-23 05:00:00+01:00,54.06925,49.40163627422349,51.015914307318894,52.28033363311246,53.20795095072827,55.65675449577826
2024-02-23 06:00:00+01:00,60.03975,55.58273131135746,57.96120698372897,59.19899776511305,59.70560858187083,62.35247241674527
2024-02-23 07:00:00+01:00,65.0235,61.050991010057906,63.53953270650468,64.85585599291821,65.73527799118307,67.72225950702367
2024-02-23 08:00:00+01:00,66.7345,62.97746325274214,66.10183662048108,67.53915584760176,68.20275423999247,70.36413005365007
2024-02-23 09:00:00+01:00,67.22425,63.315396288369925,66.21901824773086,67.47628883800306,68.24736334275514,70.34277504111687
2024-02-23 10:00:00+01:00,67.68725,63.65852934850565,66.70811272473284,68.08687929436373,68.72416755475814,71.11022180016435
2024-02-23 11:00:00+01:00,68.496,63.715703644959746,66.76904182392943,68.07064750469607,68.73552707060185,70.648528296491
2024-02-23 12:00:00+01:00,67.4595,63.50050505375887,66.53437062756251,67.69933139650556,68.51343838606655,70.35322609593602
2024-02-23 13:00:00+01:00,65.4355,62.526203717804144,65.09325084150977,66.14109003918526,67.08126025491657,69.16060267353262
2024-02-23 14:00:00+01:00,64.0545,60.76486466807695,63.06556929189965,64.3522589068138,65.05645821899311,66.88659337811589
2024-02-23 15:00:00+01:00,63.12375,60.112773416532974,62.10431682287708,63.4151142457259,63.991594023184994,65.75065267843416
2024-02-23 16:00:00+01:00,62.44375,59.86025864326767,61.91705863741237,63.092093941330525,63.66861399748409,65.49144231902183
2024-02-23 17:00:00+01:00,63.3535,61.94346792422377,63.947464560202405,64.73692179085305,65.44760602040822,67.21055147738456
2024-02-23 18:00:00+01:00,65.99425,62.80382592843204,64.85811107140057,65.76895351056021,66.48847134012351,68.03205245138211
2024-02-23 19:00:00+01:00,64.791,60.89671690954285,62.72591960104328,64.08556549067254,64.73734976431487,65.98920050425039
2024-02-23 20:00:00+01:00,61.538,57.61235399169536,59.15381946842868,60.3519596250456,60.94621458717461,62.78088554808633
