Datetime,target,q0.025,q0.25,q0.5,q0.75,q0.975
2024-02-22 00:00:00,48.25425,46.019906687154425,46.58432723787022,47.576645407465286,48.76326212371307,51.090080753394226
2024-02-22 01:00:00,47.45925,45.46824198121005,46.16323207188845,46.985312733237116,48.22827095429102,50.47223174413556
2024-02-22 02:00:00,47.70125,46.03054618016089,46.688691615280035,47.4737450686632,48.66753528349461,50.46433619502716
2024-02-22 03:00:00,48.746,47.57928677745924,48.191377832329515,49.06504135509714,50.295703474393335,52.008700250247664
2024-02-22 04:00:00,51.8235,50.31058231466338,51.51942714677876,52.414308190468866,53.746870579429626,56.43593434419263
2024-02-22 05:00:00,59.09975,56.92613468599269,58.178439699274925,59.17211574226229,60.49616410431954,63.13063576895571
2024-02-22 06:00:00,64.31575,61.4523371425747,63.51700922854818,64.56802316876852,65.70481512275171,68.04509969479085
2024-02-22 07:00:00,66.7055,63.696344661836655,65.70517527751873,66.60563347188803,67.74545621503445,70.05328090719604
2024-02-22 08:00:00,67.96625,64.34959918605772,65.96364095148896,66.94981865757909,68.04164773030902,70.01434468818373
2024-02-22 09:00:00,68.288,64.55547838377714,66.43833408609925,67.39730857155773,68.34552943865928,70.30676413916196
2024-02-22 10:00:00,68.2025,64.26223044018897,66.458205674031,67.42106939470926,68.2258458347435,70.2300349754606
2024-02-22 11:00:00,67.268,63.17878425311502,66.02620161879376,66.9345906927815,67.73441760983941,69.75070653079487
2024-02-22 12:00:00,66.58275,62.23583898513527,64.99917868268646,65.88173323599918,66.81021465116676,69.01110587041944
2024-02-22 13:00:00,65.056,60.92891985497021,63.54093160546392,64.61078473713629,65.52144066280475,67.84957244109431
2024-02-22 14:00:00,64.48125,60.93959485800999,62.95220029289161,64.02626343713709,65.1023483655489,67.18475077785153
2024-02-22 15:00:00,64.0325,61.243889264573006,62.9601350342443,63.9391463049474,65.0750532540624,67.34607675969859
2024-02-22 16:00:00,66.20775,64.19122810226844,65.47394450918053,66.55453135780633,67.60412909631978,69.61708453848853
2024-02-22 17:00:00,68.96125,66.03301626228931,66.9628018363773,67.89612589439172,68.86665388177185,70.53818781088121
2024-02-22 18:00:00,67.968,65.46107305827869,66.1248487400297,66.92899397803858,67.94558615458341,69.37982105444729
2024-02-22 19:00:00,63.9385,62.370216506191305,62.81013382127259,63.635202215316845,64.62540875235737,65.96902454928295
2024-02-22 20:00:00,60.5775,58.84698392023883,59.11589486408752,59.908768544741214,61.05382238673433,62.63091857317367
2024-02-22 21:00:00,57.8125,55.19683710870606,55.897371148293146,56.626981255818066,57.8011939149261,59.59222716243274
2024-02-22 22:00:00,54.81125,51.255179743643914,51.82757792149165,52.625785959366304,53.7148803164179,55.88493011693606
2024-02-22 23:00:00,52.10775,48.33594388273151,48.733844897200804,49.61257167558597,50.796502572939154,53.200679262405636
2024-02-23 00:00:00,50.31175,46.618012627428975,47.190449408782136,48.008285233202,49.29920962581903,51.592686741078424
2024-02-23 01:00:00,50.075,46.331584789431034,46.911008505130546,47.60215576708116,48.95991396433475,51.33010465800703
2024-02-23 02:00:00,50.1065,46.829181356444046,47.49564708604836,48.209253371225294,49.51748822278633,51.509639172831086
2024-02-23 03:00:00,51.2075,48.23485491206366,48.98802299735495,49.83000435186929,51.13844056554021,53.045495722693964
2024-02-23 04:00:00,54.06925,50.581196351480585,52.197389181241164,53.11112367618827,54.498504601909005,57.35722679396461
2024-02-23 05:00:00,60.03975,56.805451403964064,58.58758921002359,59.62715614898767,60.97811444057049,63.7377879450548
2024-02-23 06:00:00,65.0235,61.46186202444697,64.13969290021215,65.2799017287187,66.43852359979005,68.93645411075897
2024-02-23 07:00:00,66.7345,64.14886395897278,66.737343559362,67.72514781043417,68.86176746141076,71.26143326634462
2024-02-23 08:00:00,67.22425,64.92801680495111,66.88161808462209,67.97600147643067,69.09833810228702,71.15345348128113
2024-02-23 09:00:00,67.68725,65.92661864548539,67.67940826858054,68.68338427086988,69.81002830369776,71.98268275687305
2024-02-23 10:00:00,68.496,66.04548307196671,67.7149238931423,68.7232421528163,69.72270931846418,71.89493129859845
2024-02-23 11:00:00,67.4595,65.6752447071632,67.44380243321527,68.34047857319116,69.32151906591045,71.45426465099226
2024-02-23 12:00:00,65.4355,64.07903790816917,65.87658524795546,66.73809652598001,67.86739307731405,70.09150898825247
2024-02-23 13:00:00,64.0545,62.3633109010188,63.99105485495271,65.00977437574781,66.07221958131684,68.36000035242465
2024-02-23 14:00:00,63.12375,61.675805114565726,63.04108304027803,64.08347027170377,65.30052488748183,67.25338143744779
2024-02-23 15:00:00,62.44375,61.75084179128505,62.986819562644826,63.915579890512305,65.09389364219257,67.1110159953797
2024-02-23 16:00:00,63.3535,64.2963465714001,65.14804460061318,66.20590673451493,67.15782641196778,68.85591823271851
2024-02-23 17:00:00,65.99425,64.82208431589126,65.91385600385614,66.96207608971612,67.74422985559207,69.18373078996677
2024-02-23 18:00:00,64.791,63.35242214735276,64.05635611836006,65.05127941988805,65.87280737696746,67.30259947843763
2024-02-23 19:00:00,61.538,59.53070813276664,60.18585482840046,61.255320995928116,62.051550373738515,63.400234594460635
2024-02-23 20:00:00,57.794,55.94230717072706,56.51667051160938,57.573999161846565,58.49504140282183,60.011075898347144
2024-02-23 21:00:00,54.8805,52.72496591381449,53.52677733070094,54.5002788865443,55.401792932253464,57.04273723296468
2024-02-23 22:00:00,51.2335,49.203164949432164,49.872102424672,50.94898446120086,51.822715920663356,53.86921951291471
