Datetime,target,q0.025,q0.25,q0.5,q0.75,q0.975
2024-02-22 00:00:00,48.25425,44.93514905326353,45.521163631151396,46.926818867991955,47.95821670391694,50.008742556955916
2024-02-22 01:00:00,47.45925,44.73478343281151,45.34828250543313,46.542184739625256,47.37598919264775,49.46891626806756
2024-02-22 02:00:00,47.70125,44.99630640515391,45.783141755475775,47.383444568404855,48.12444535390195,50.04864866502197
2024-02-22 03:00:00,48.746,46.05488435314371,47.022047732883784,48.92413221496814,49.67041747647236,50.9546977031057
2024-02-22 04:00:00,51.8235,48.87690646487363,50.345142881378365,52.20188391092696,52.51997288333135,55.37871525256028
2024-02-22 05:00:00,59.09975,55.01703614261651,57.744136784403615,58.82801809602132,59.324619917089265,61.48578392358263
2024-02-22 06:00:00,64.31575,59.472941675934116,62.56486789778691,64.6110860857982,64.90701158285913,65.4447726337213
2024-02-22 07:00:00,66.7055,62.37345043037214,65.1296018736023,67.05005000591412,66.69478875724624,66.98499733239156
2024-02-22 08:00:00,67.96625,62.46448345358312,65.37569844889993,67.50358490186885,67.21514321927222,67.53443007412886
2024-02-22 09:00:00,68.288,62.711733233067356,65.9302881299779,68.10245606088537,67.83744822609788,67.96224843480334
2024-02-22 10:00:00,68.2025,62.483723989445664,65.79583909822456,68.26304623190309,68.25479152183718,67.98851596989734
2024-02-22 11:00:00,67.268,63.35500497657003,66.03285314393848,67.91079658086254,67.99450065122518,67.79246439901044
2024-02-22 12:00:00,66.58275,61.93686786184073,64.74554647542571,66.67797164851324,66.69432717401676,66.90164157048449
2024-02-22 13:00:00,65.056,59.77950949741794,63.12368118891365,65.66289739622518,65.29486334923745,65.6871187291187
2024-02-22 14:00:00,64.48125,59.46166517890476,62.620301936451234,64.56051450085592,64.17909997994252,64.73933747163142
2024-02-22 15:00:00,64.0325,59.57055522990759,62.13294721155769,64.5273255139029,64.03984112003792,64.57442288567401
2024-02-22 16:00:00,66.20775,61.767321549158424,64.32972312399863,66.48232752462162,66.11321242185824,67.17314116556035
2024-02-22 17:00:00,68.96125,63.42193722174307,66.23415894681021,68.19232439668525,67.62869006296239,68.30014245508764
2024-02-22 18:00:00,67.968,63.15468367902452,65.08312930308487,67.04859469170181,66.7015358057377,67.31896018342871
2024-02-22 19:00:00,63.9385,59.36854038442557,62.05195259540746,63.61942598831158,63.309537395279484,64.03176785897296
2024-02-22 20:00:00,60.5775,56.588882468540994,58.55435140294667,59.63014659774439,59.182363098356085,60.44684992347362
2024-02-22 21:00:00,57.8125,53.51086755744984,54.75153792716044,56.17807267704855,55.744853960850364,58.17814307004629
2024-02-22 22:00:00,54.81125,48.85752739246644,50.32325107307078,52.769153888772436,51.93169239776373,54.27062592085112
2024-02-22 23:00:00,52.10775,45.663081773263364,47.104167256187175,49.361075323552534,49.25868040538358,50.90396017619347
2024-02-23 00:00:00,50.31175,44.89737792295179,45.41525317324202,47.557504651682876,47.668420165192146,49.76757026727634
2024-02-23 01:00:00,50.075,44.59583860803029,45.03502718026075,46.99669875998983,47.22957593821819,49.22347578115573
2024-02-23 02:00:00,50.1065,44.946597729285735,45.708444127840494,47.92788845580772,48.05026395027224,50.07471006956031
2024-02-23 03:00:00,51.2075,45.99637455253894,47.25766219856484,49.5576959199736,49.92057557629039,51.07952439205686
2024-02-23 04:00:00,54.06925,48.94386074541339,50.77613204803442,52.56388585626159,53.08454420100406,55.44161118914842
2024-02-23 05:00:00,60.03975,55.12292884146579,57.92645272489231,59.664152911464505,59.46622288691282,61.68469172192629
2024-02-23 06:00:00,65.0235,60.77784201578465,63.170737925806556,65.07399224295413,65.22118336494226,66.10086391733566
2024-02-23 07:00:00,66.7345,63.367519051995785,65.87311292256233,67.93705557997286,67.66989949855913,68.79098694825568
2024-02-23 08:00:00,67.22425,63.37051834852857,66.03440490630135,67.59692887558158,67.72953926873353,68.68893168318633
2024-02-23 09:00:00,67.68725,63.407935748537234,66.52001263035082,68.45651690658501,68.22877191533482,69.84344444378438
2024-02-23 10:00:00,68.496,63.38684150787228,66.58403340257541,68.24788186596798,68.3584889639432,69.18654188736551
2024-02-23 11:00:00,67.4595,63.38684150787228,66.27590007703478,67.74046701283108,68.20077447835575,68.97420973275183
2024-02-23 12:00:00,65.4355,61.850352963047406,64.76251811808363,65.79627363076101,66.12443394235223,67.170421705878
2024-02-23 13:00:00,64.0545,59.426491771289015,62.8113763126459,64.4381182515074,64.2456632946556,65.6303071600389
2024-02-23 14:00:00,63.12375,59.25685655156618,61.894424251230284,63.33530671119981,63.43940120525814,64.57534927628886
2024-02-23 15:00:00,62.44375,59.05551478178563,61.724376987004646,63.065005874809785,63.04663534774378,64.12068328070762
2024-02-23 16:00:00,63.3535,62.152685125495,64.00757864019643,64.37982542889725,64.60143766966509,66.43552767681973
2024-02-23 17:00:00,65.99425,62.66810939783691,64.86533828174615,65.53116795252471,66.13774550490196,67.5347090155617
2024-02-23 18:00:00,64.791,60.69295049081864,62.25270228581307,64.63340654280208,64.42866568029201,65.22592253856396
2024-02-23 19:00:00,61.538,57.814901834014776,59.08804104531424,60.59801750425427,60.61676797495992,62.32441459788469
2024-02-23 20:00:00,57.794,53.65496499370384,55.19716062577075,57.44039275035749,57.03939210656951,58.951277252810925
2024-02-23 21:00:00,54.8805,51.28238371483498,52.31624585482576,54.339239293670765,54.10807777939193,56.356605003750396
2024-02-23 22:00:00,51.2335,46.579617712464206,48.190114623552,50.95892194092909,50.292306257250885,52.737754312975916
